"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","gene_name","go","ontology"
"ENSBTAG00000046677",30.8775636149869,-0.474645628433628,0.346694735695992,0,1,1,"TMX1","thioredoxin related transmembrane protein 1","GO:0005789","BP"
"ENSBTAG00000014771",464.001174468836,-0.205503067420531,0.126144572981774,0,1,1,"SLC4A2","solute carrier family 4 member 2",NA,NA
"ENSBTAG00000014772",1175.71067868417,0.0754676322664348,0.0948642564126095,0,1,1,"NPPB","natriuretic peptide B","GO:0006182","BP"
"ENSBTAG00000014773",3401.93602958806,0.0761354727865697,0.0831145530164051,0,1,1,"TRPC6","transient receptor potential cation channel subfamily C member 6","GO:0005261","BP"
"ENSBTAG00000004261",45.0971040607907,-0.0406138735066017,0.296518785538664,0,1,1,"FASTK","Fas activated serine/threonine kinase",NA,NA
"ENSBTAG00000004262",49.1546998041308,0.0232953656776564,0.274252970287211,0,1,1,"TMUB1","transmembrane and ubiquitin like domain containing 1","GO:0005730","CC"
"ENSBTAG00000014775",3099.13310477489,0.0761035623721824,0.0894578263659055,0,1,1,"MLX","MAX dimerization protein MLX",NA,NA
"ENSBTAG00000004263",1.68662761145741,-0.48280022054484,1.49351897688661,0,1,1,"NARS2","asparaginyl-tRNA synthetase 2, mitochondrial",NA,NA
"ENSBTAG00000014777",185.502538177141,0.00149097563436877,0.17397826776996,0,1,1,"WFS1","wolframin ER transmembrane glycoprotein",NA,NA
"ENSBTAG00000032432",46.8312568781644,0.00490723789546377,0.382203991280624,0,1,1,"ZDHHC18","zinc finger DHHC-type palmitoyltransferase 18",NA,NA
"ENSBTAG00000032433",2093.5122084407,0.244356401662143,0.131235223828705,0,1,1,"ZNF814","zinc finger protein 814",NA,NA
"ENSBTAG00000004266",3830.64831328992,0.170811266055498,0.0909392577722201,0,1,1,"RTN4R","reticulon 4 receptor",NA,NA
"ENSBTAG00000014779",1703.75698918771,-0.0494439964049336,0.0851371005321276,0,1,1,"RBMX2","RNA binding motif protein X-linked 2",NA,NA
"ENSBTAG00000004267",10.7859369335799,-0.673210162599639,0.582591835587366,0,1,1,"NUDCD2","NudC domain containing 2",NA,NA
"ENSBTAG00000004268",1088.60889817418,0.206490910449372,0.11719306776483,0,1,1,"HMMR","hyaluronan mediated motility receptor",NA,NA
"ENSBTAG00000032436",1214.30497883831,0.243999088802274,0.164133376891917,0,1,1,"SPON2","spondin 2",NA,NA
"ENSBTAG00000004269",2402.56141502836,-0.0722494238980902,0.0840385755868365,0,1,1,"ZFP2","ZFP2 zinc finger protein",NA,NA
"ENSBTAG00000000532",417.273513574535,-0.0250308413388108,0.122350632142096,0,1,1,"GUK1","guanylate kinase 1","GO:0001917","BP"
"ENSBTAG00000000533",68.35297280891,-0.0327213659534503,0.24689271046235,0,1,1,"ATP6V0A4","ATPase H+ transporting V0 subunit a4",NA,NA
"ENSBTAG00000000535",392.238252106125,-0.130169846975856,0.132639945878424,0,1,1,"FBXO6","F-box protein 6","GO:0005515","BP"
"ENSBTAG00000000536",388.063466942495,-0.0502057798971094,0.128401221873914,0,1,1,"LOC514181","ribosomal protein L23a pseudogene",NA,NA
"ENSBTAG00000000539",396.852456954796,0.0401323297886243,0.120154617778942,0,1,1,"DENR","density regulated re-initiation and release factor","GO:0003743","MF"
"ENSBTAG00000018742",5147.92534339183,0.124933335996299,0.0781825394189755,0,1,1,"DDX25","DEAD-box helicase 25","GO:0003723","BP"
"ENSBTAG00000046910",17.7829326250195,-0.0494393322542283,0.470074333726222,0,1,1,"NISCH","nischarin",NA,NA
"ENSBTAG00000018743",1549.03819866294,0.0775809917662711,0.0880566689527109,0,1,1,"CCDC148","coiled-coil domain containing 148",NA,NA
"ENSBTAG00000018744",465.117898968801,-0.179909374627804,0.143142294865198,0,1,1,"UBC","ubiquitin C","GO:0002020","MF"
"ENSBTAG00000008232",2897.44032373509,-0.120855646325439,0.0959035849113369,0,1,1,"SGK1","serum/glucocorticoid regulated kinase 1","GO:0004674","BP"
"ENSBTAG00000018745",777.439427115821,-0.0398881702999196,0.136741115346154,0,1,1,"EXO5","exonuclease 5","GO:0003677","BP"
"ENSBTAG00000053641",236.885675577488,0.120440163964843,0.203335250777154,0,1,1,"ZNF684","zinc finger protein 684",NA,NA
"ENSBTAG00000018747",171.828523615136,-0.107389379024545,0.164393048580391,0,1,1,"ZNF395","zinc finger protein 395",NA,NA
"ENSBTAG00000053643",17.8183025637611,-0.12884839679198,0.472391506149078,0,1,1,"LRRC28","leucine rich repeat containing 28",NA,NA
"ENSBTAG00000025477",2390.66485839634,0.0645887324582566,0.0905020286631603,0,1,1,"MTCH2","mitochondrial carrier 2","GO:0005743","CC"
"ENSBTAG00000036404",0.336594044295387,0.178536998402671,3.35451198995682,0,1,1,NA,NA,NA,NA
"ENSBTAG00000046918",0.714532640056929,0.201715918588629,2.41171178139898,0,1,1,"TNF","tumor necrosis factor","GO:0001934","BP"
"ENSBTAG00000008237",2632.63699425962,0.0778125999431785,0.0949467752211605,0,1,1,"MGAT5","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase",NA,NA
"ENSBTAG00000053646",80.2645345551261,0.0606887226430102,0.224179654542548,0,1,1,"DAB2IP","DAB2 interacting protein",NA,NA
"ENSBTAG00000046919",75.9495214861945,0.0318492685087562,0.236174141251183,0,1,1,"CEP290","centrosomal protein 290","GO:0000930","BP"
"ENSBTAG00000021741",893.957322008712,-0.0368106657745703,0.0928255614621564,0,1,1,"PRKAA2","protein kinase AMP-activated catalytic subunit alpha 2",NA,NA
"ENSBTAG00000021742",93.7773550917617,-0.0177508784935364,0.207423911514189,0,1,1,NA,NA,NA,NA
"ENSBTAG00000004502",784.737132639206,0.115337899076065,0.102822278174825,0,1,1,"KIF3A","kinesin family member 3A",NA,NA
"ENSBTAG00000021743",2.28435311665456,-0.64463486820259,1.30754090034474,0,1,1,"MIR155","microRNA mir-155",NA,NA
"ENSBTAG00000021744",6584.71032332178,0.0976435281041751,0.0919292963626206,0,1,1,"GPR22","G protein-coupled receptor 22",NA,NA
"ENSBTAG00000021745",0.281410884116358,0.178535536045763,3.57336275442699,0,1,1,"NPM2","nucleophosmin/nucleoplasmin 2",NA,NA
"ENSBTAG00000021746",17961.7976394115,0.111927078433164,0.102675157692855,0,1,1,"TOLLIP","toll interacting protein","GO:0006914","BP"
"ENSBTAG00000011234",520.279100441835,-0.150782416470624,0.13181955422976,0,1,1,NA,NA,NA,NA
"ENSBTAG00000011236",563.380025832272,-0.00320517332182931,0.131531240397254,0,1,1,"ADPRM","ADP-ribose/CDP-alcohol diphosphatase, manganese dependent",NA,NA
"ENSBTAG00000004509",1088.75501768957,-0.168726443036431,0.0900497738115619,0,1,1,"LOC112443671","U4atac minor spliceosomal RNA",NA,NA
"ENSBTAG00000011237",85.4753631414484,-0.558885430700851,0.229910788335726,0,1,1,"CCL5","C-C motif chemokine ligand 5","GO:0000165","BP"
"ENSBTAG00000011239",3168.31201183315,0.158784854599689,0.105987407877319,0,1,1,"RPS6KA2","ribosomal protein S6 kinase A2",NA,NA
"ENSBTAG00000039951",799.931633666128,0.247680880050194,0.143326935806254,0,1,1,"ZNF568","zinc finger protein 568",NA,NA
"ENSBTAG00000039954",441.472983203851,0.10302641291766,0.125897451100365,0,1,1,"CLUAP1","clusterin associated protein 1",NA,NA
"ENSBTAG00000046684",616.419994371917,-0.189921759491215,0.122968870624211,0,1,1,"ZNF704","zinc finger protein 704",NA,NA
"ENSBTAG00000039958",1699.75328243463,-0.0858774255931009,0.0846734589533736,0,1,1,"PSMC3","proteasome 26S subunit, ATPase 3",NA,NA
"ENSBTAG00000047101",2.43475563492418,0.0910589169519106,1.2583927444291,0,1,1,"RAPSN","receptor associated protein of the synapse",NA,NA
"ENSBTAG00000047103",163.735389293346,0.0507374951973734,0.162718602108987,0,1,1,"ANXA5","annexin A5","GO:0001786","BP"
"ENSBTAG00000014782",225.623403870469,-0.102203038179842,0.187106557006312,0,1,1,"FOXO3","forkhead box O3",NA,NA
"ENSBTAG00000042950",34.5960747740721,-0.151111006496889,0.350867892849111,0,1,1,"STX11","syntaxin 11",NA,NA
"ENSBTAG00000004271",9334.5537933728,-0.222173692685675,0.115833785174401,0,1,1,"PKHD1","PKHD1 ciliary IPT domain containing fibrocystin/polyductin",NA,NA
"ENSBTAG00000014784",3394.77939269962,0.0577788428512892,0.0811338427124769,0,1,1,"SEC11A","SEC11 homolog A, signal peptidase complex subunit","GO:0004252","CC"
"ENSBTAG00000004272",1769.37940341138,0.156252466418737,0.0863809870216995,0,1,1,"PRMT6","protein arginine methyltransferase 6","GO:0000122","BP"
"ENSBTAG00000004273",33.8170901656563,-0.217509220055361,0.345114898280035,0,1,1,"COPZ2","COPI coat complex subunit zeta 2",NA,NA
"ENSBTAG00000014786",2790.19493455654,-0.0596245096377337,0.0905871027568467,0,1,1,"FOXN3","forkhead box N3",NA,NA
"ENSBTAG00000015200",44.9948699601491,0.0210012950408865,0.287112791336255,0,1,1,"GYS1","glycogen synthase 1","GO:0004373","BP"
"ENSBTAG00000014788",2789.13144437922,-0.067406632750873,0.0877455137590826,0,1,1,"CCDC177","coiled-coil domain containing 177",NA,NA
"ENSBTAG00000004275",1433.94979583218,-0.0260025295529843,0.0846894909337305,0,1,1,"IDNK","IDNK gluconokinase",NA,NA
"ENSBTAG00000015202",185.097489629822,0.162650108380249,0.162851688226056,0,1,1,"STAB1","stabilin 1",NA,NA
"ENSBTAG00000042956",0.664990059267766,0.361541958777071,2.65166457969449,0,1,1,"LOC112446105","small nucleolar RNA SNORD45",NA,NA
"ENSBTAG00000004277",27.1983942807709,-0.0248728827164726,0.364395720689621,0,1,1,"FCER2","Fc fragment of IgE receptor II",NA,NA
"ENSBTAG00000004278",2839.39218417958,0.14668495499567,0.098545333760958,0,1,1,"UBAP2L","ubiquitin associated protein 2 like",NA,NA
"ENSBTAG00000015205",712.197897439235,0.0605251408041858,0.10886008057403,0,1,1,"NT5DC2","5'-nucleotidase domain containing 2",NA,NA
"ENSBTAG00000032446",228.133318086351,0.469594816665815,0.229319420198225,0,1,1,"ISG12(B)","TLH29 protein precursor-like",NA,NA
"ENSBTAG00000004279",18354.0802922164,0.0836726389546845,0.0884305045697225,0,1,1,"CST7","cystatin F",NA,NA
"ENSBTAG00000050102",3.76972003891293,-0.498806805432568,0.958845353223447,0,1,1,"PBRM1","polybromo 1",NA,NA
"ENSBTAG00000015208",216.996769337854,-0.128660197374223,0.15401835298912,0,1,1,"L2HGDH","L-2-hydroxyglutarate dehydrogenase","GO:0016021","BP"
"ENSBTAG00000015209",314.180574189733,0.01880603286013,0.142591481904622,0,1,1,"DKK3","dickkopf WNT signaling pathway inhibitor 3",NA,NA
"ENSBTAG00000000540",5.92925379613206,-0.243703594820191,0.767763477070985,0,1,1,"DMAC2L","distal membrane arm assembly complex 2 like","GO:0005743","BP"
"ENSBTAG00000050106",1.08294680144137,0.288744754594874,1.92067162405943,0,1,1,"LOC112446152","U5 spliceosomal RNA",NA,NA
"ENSBTAG00000000542",1519.73458805873,0.146424788323735,0.109904671685841,0,1,1,"EVC2","EvC ciliary complex subunit 2","GO:0005634","BP"
"ENSBTAG00000050108",59.5719763034625,-0.384054989635034,0.258939200338192,0,1,1,"APMAP","adipocyte plasma membrane associated protein","GO:0009058","BP"
"ENSBTAG00000000545",3579.46099452501,-0.0314942151191058,0.0936507252976191,0,1,1,"NCK2","NCK adaptor protein 2",NA,NA
"ENSBTAG00000000546",1420.13457745875,-0.0078796593905392,0.0845073208305604,0,1,1,NA,NA,NA,NA
"ENSBTAG00000000548",314.055998185513,-0.12482226307122,0.131243118206095,0,1,1,"RHOA","ras homolog family member A","GO:0001998","BP"
"ENSBTAG00000018752",3049.3397722215,-0.0235606152645755,0.105811111996664,0,1,1,"H3C12","H3 clustered histone 12",NA,NA
"ENSBTAG00000008240",9.9472598249408,-0.414754699109359,0.604024320320068,0,1,1,"CARMIL3","capping protein regulator and myosin 1 linker 3",NA,NA
"ENSBTAG00000018753",106.561426691782,0.0536405616151874,0.195584885797889,0,1,1,"C13H20orf202","chromosome 13 C20orf202 homolog",NA,NA
"ENSBTAG00000008241",2112.86261028332,0.13157674616911,0.0923230637357379,0,1,1,"MXD4","MAX dimerization protein 4",NA,NA
"ENSBTAG00000035995",1385.16846227648,-0.0606218142826915,0.119513356991909,0,1,1,"RNF112","ring finger protein 112","GO:0003924","BP"
"ENSBTAG00000046922",218.778315839346,-0.0587482767831356,0.152020101220101,0,1,1,NA,NA,NA,NA
"ENSBTAG00000008243",1711.80138250045,0.101760052095697,0.119743796167269,0,1,1,NA,NA,NA,NA
"ENSBTAG00000046924",3.82613017712925,0.369496038300163,1.0663861440746,0,1,1,"PPP4R3B","protein phosphatase 4 regulatory subunit 3B",NA,NA
"ENSBTAG00000035998",69.315296290743,-0.00753852652698164,0.241415971355232,0,1,1,"GALNT15","polypeptide N-acetylgalactosaminyltransferase 15",NA,NA
"ENSBTAG00000043140",15.5320694864836,0.661218967927904,0.500626596358576,0,1,1,"TMEM163","transmembrane protein 163","GO:0008270","CC"
"ENSBTAG00000046928",39.1543878872321,0.340291626057991,0.305507734324272,0,1,1,"TNFAIP2","TNF alpha induced protein 2",NA,NA
"ENSBTAG00000008248",177.956574904604,-0.298626041603269,0.186578181297999,0,1,1,"TWIST1","twist family bHLH transcription factor 1",NA,NA
"ENSBTAG00000053657",0.348405088178412,0.178537254469931,3.31470358079323,0,1,1,"LOC112443914","U6 spliceosomal RNA",NA,NA
"ENSBTAG00000053658",1.86867574740122,-0.539844384796579,1.43728025514558,0,1,1,"LRRC40","leucine rich repeat containing 40",NA,NA
"ENSBTAG00000036417",12.6984430600712,0.455626757019837,0.56734192916846,0,1,1,"SEMA3G","semaphorin 3G",NA,NA
"ENSBTAG00000004511",1560.78378865267,-0.118364093415241,0.11305632140398,0,1,1,"LOC100138641","glutathione S-transferase A1-like",NA,NA
"ENSBTAG00000021752",628.988682642411,0.122842030578649,0.143875720386169,0,1,1,"CKB","creatine kinase B","GO:0004111","BP"
"ENSBTAG00000004512",1235.96570712085,-0.0358917408479565,0.0915024543075729,0,1,1,"LOC112443564","small nucleolar RNA SNORD69",NA,NA
"ENSBTAG00000011241",2.7184458919608,0.289312606186121,1.16952014580157,0,1,1,NA,NA,NA,NA
"ENSBTAG00000021754",787.324520444867,0.192162060605873,0.142991766561023,0,1,1,NA,NA,NA,NA
"ENSBTAG00000011242",302.235483443297,-0.054786035178576,0.133399066696731,0,1,1,"DMD","dystrophin",NA,NA
"ENSBTAG00000021755",13.3630607988553,-0.179999537745169,0.518366355555843,0,1,1,NA,NA,NA,NA
"ENSBTAG00000004515",1228.3114196351,0.183976954722544,0.101413285704054,0,1,1,NA,NA,NA,NA
"ENSBTAG00000011243",1384.32241648754,0.0856754816242363,0.0906908028908911,0,1,1,"MIR3596","microRNA mir-3596",NA,NA
"ENSBTAG00000021756",566.990446324401,-0.0165449310999873,0.118791243040804,0,1,1,"LOC112448590","U6 spliceosomal RNA",NA,NA
"ENSBTAG00000011244",195.095576001548,0.127074583621265,0.158277976350482,0,1,1,"SARDH","sarcosine dehydrogenase",NA,NA
"ENSBTAG00000004517",1869.15908618604,0.0425985485345577,0.0877730449725843,0,1,1,"VAV2","vav guanine nucleotide exchange factor 2",NA,NA
"ENSBTAG00000011245",47.2508000448027,-0.238392291761461,0.327432560657245,0,1,1,"DNAJB4","DnaJ heat shock protein family (Hsp40) member B4","GO:0001671","BP"
"ENSBTAG00000021759",1805.60765573187,0.178929556276388,0.109670971778485,0,1,1,"MKRN2","makorin ring finger protein 2",NA,NA
"ENSBTAG00000011247",1414.65247457107,0.135210894343028,0.0857161505188818,0,1,1,"HPDL","4-hydroxyphenylpyruvate dioxygenase like",NA,NA
"ENSBTAG00000011248",549.264733792973,0.0059778140685566,0.104662788083385,0,1,1,"DUSP12","dual specificity phosphatase 12",NA,NA
"ENSBTAG00000011249",721.153167710005,0.177116554437187,0.113609016022278,0,1,1,"MUTYH","mutY DNA glycosylase",NA,NA
"ENSBTAG00000039962",1598.09931125751,0.170450144868963,0.11880657936497,0,1,1,"LOC785761","heterogeneous nuclear ribonucleoprotein A1",NA,NA
"ENSBTAG00000039967",0.332495029633883,0.178536905513234,3.36883637784571,0,1,1,"TOE1","target of EGR1, exonuclease","GO:0004535","BP"
"ENSBTAG00000036183",2097.96798720886,0.0971520396929691,0.0903419641500928,0,1,1,"ZDHHC17","zinc finger DHHC-type palmitoyltransferase 17",NA,NA
"ENSBTAG00000039968",111.096267569223,-0.0532653488625552,0.19224736402442,0,1,1,"TESK2","testis associated actin remodelling kinase 2",NA,NA
"ENSBTAG00000046696",0.332495029633883,0.178536905513234,3.36883637784571,0,1,1,"TARBP1","TAR (HIV-1) RNA binding protein 1",NA,NA
"ENSBTAG00000046699",49.7482120427976,0.165271046081629,0.278639076631492,0,1,1,"PLXNC1","plexin C1",NA,NA
"ENSBTAG00000014790",718.182211031882,-0.278245262260351,0.109192973289945,0,1,1,"NDUFB2","NADH:ubiquinone oxidoreductase subunit B2","GO:0005747","BP"
"ENSBTAG00000014791",1265.70130120749,0.153129818844544,0.109131645336404,0,1,1,"ZC3HC1","zinc finger C3HC-type containing 1",NA,NA
"ENSBTAG00000014792",1298.83943559578,0.0114991186353216,0.0904653319928923,0,1,1,"MOB2","MOB kinase activator 2",NA,NA
"ENSBTAG00000004280",8.82747216627746,-0.132325354884365,0.645605724483818,0,1,1,"DCTPP1","dCTP pyrophosphatase 1","GO:0000166","BP"
"ENSBTAG00000014793",1364.30133625405,-0.0649186106835441,0.0908297281585933,0,1,1,"LOC107133338","ras-related protein Rab-27A pseudogene",NA,NA
"ENSBTAG00000004281",749.355579467619,0.137936136116296,0.0987477096261903,0,1,1,"KRT78","keratin 78","GO:0045095","CC"
"ENSBTAG00000014794",1435.37404251046,0.0372943817440985,0.0898445236912912,0,1,1,"FBXW8","F-box and WD repeat domain containing 8",NA,NA
"ENSBTAG00000032450",12.9036745245341,-0.0892933949115578,0.572697549818703,0,1,1,"PIP4P2","phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2","GO:0005765","BP"
"ENSBTAG00000004282",1770.24315255858,-0.064340496062339,0.0860350306038987,0,1,1,"LOC539883","pituitary tumor-transforming 1 pseudogene",NA,NA
"ENSBTAG00000042963",105.932233084899,0.316280409508356,0.200151301069315,0,1,1,"STAT4","signal transducer and activator of transcription 4",NA,NA
"ENSBTAG00000004283",7877.69611699923,0.0522499266954292,0.0749388481500725,0,1,1,"ZBTB2","zinc finger and BTB domain containing 2",NA,NA
"ENSBTAG00000004284",1706.94058450112,0.149273104603168,0.105064817092325,0,1,1,"CTH","cystathionine gamma-lyase","GO:0004123","BP"
"ENSBTAG00000014797",187.391774380632,0.0453586201883644,0.165428845164804,0,1,1,NA,NA,NA,NA
"ENSBTAG00000015212",845.59930240475,0.016008407105456,0.0924439630737984,0,1,1,"SRPX","sushi repeat containing protein X-linked",NA,NA
"ENSBTAG00000032453",3.49640360652157,0.212708224601475,1.02102268288578,0,1,1,"C16H1orf112","chromosome 16 C1orf112 homolog",NA,NA
"ENSBTAG00000004286",1474.2973012713,0.101779988742229,0.0869727907428259,0,1,1,"ACSS1","acyl-CoA synthetase short chain family member 1",NA,NA
"ENSBTAG00000014799",703.430825507589,0.184043750143144,0.125817187143773,0,1,1,"SCYL3","SCY1 like pseudokinase 3",NA,NA
"ENSBTAG00000004287",1010.96933992265,-0.0126264674458317,0.0979283516894179,0,1,1,NA,NA,NA,NA
"ENSBTAG00000050110",824.101443482145,-0.0832644696022223,0.106695547619427,0,1,1,"AMBRA1","autophagy and beclin 1 regulator 1",NA,NA
"ENSBTAG00000032455",8.38575674365031,0.207361665307293,0.732365824644402,0,1,1,"LOC112444964","small nucleolar RNA SNORA8",NA,NA
"ENSBTAG00000004288",1068.6316682082,0.113964668904013,0.10204561597167,0,1,1,"PPFIBP1","PPFIA binding protein 1",NA,NA
"ENSBTAG00000032456",28.4661228420272,0.556046179483819,0.37377724460781,0,1,1,"UFD1","ubiquitin recognition factor in ER associated degradation 1",NA,NA
"ENSBTAG00000015217",28.9924319081749,0.378829459508163,0.360919388231638,0,1,1,"CXCR3","C-X-C motif chemokine receptor 3","GO:0001525","BP"
"ENSBTAG00000000550",6375.12575408246,0.177607834524391,0.10098324611428,0,1,1,"IFNAR2","interferon alpha and beta receptor subunit 2","GO:0004905","BP"
"ENSBTAG00000050116",0.348405088178412,0.178537254469931,3.31470358079323,0,1,1,NA,NA,NA,NA
"ENSBTAG00000000551",850.104150787856,0.0860500325818338,0.116373544766021,0,1,1,"CDC45","cell division cycle 45",NA,NA
"ENSBTAG00000000555",3629.5345794665,-0.0222754444774909,0.074658579264438,0,1,1,"ARMC7","armadillo repeat containing 7",NA,NA
"ENSBTAG00000000559",561.556898873557,0.173360914719201,0.108311182442344,0,1,1,"EVC","EvC ciliary complex subunit 1",NA,NA
"ENSBTAG00000018761",1118.07454687066,-0.0982074440852118,0.0911092004835002,0,1,1,NA,NA,NA,NA
"ENSBTAG00000008250",39.1980192205825,-0.402519264002092,0.327386654682816,0,1,1,"H2BC18","H2B clustered histone 18",NA,NA
"ENSBTAG00000008251",2667.33305238786,0.11745612123879,0.0888155995583875,0,1,1,"GSTA4","glutathione S-transferase alpha 4","GO:0004364","BP"
"ENSBTAG00000018765",32.0618971530076,-0.361343613613843,0.34425448772257,0,1,1,"H2AC21","H2A clustered histone 21",NA,NA
"ENSBTAG00000053661",3.38520769612474,0.73826752881507,1.06802073144799,0,1,1,"SCRT1","scratch family transcriptional repressor 1",NA,NA
"ENSBTAG00000025494",841.967789996243,-0.245477089602935,0.0928953341066994,0,1,1,"ATP5F1D","ATP synthase F1 subunit delta","GO:0005740","BP"
"ENSBTAG00000053662",185.481453789303,-0.124908878138689,0.164606648984546,0,1,1,NA,NA,NA,NA
"ENSBTAG00000053663",0.689098147135303,0.359779433014111,2.43844586373885,0,1,1,"SMNDC1","survival motor neuron domain containing 1","GO:0003723","BP"
"ENSBTAG00000018768",15335.094364791,0.121129795520323,0.0739077357863698,0,1,1,"ACO1","aconitase 1","GO:0003994","BP"
"ENSBTAG00000025496",1605.52970836577,0.120256491903097,0.109455214683631,0,1,1,"PLTP","phospholipid transfer protein",NA,NA
"ENSBTAG00000043151",35.3869848504929,0.386965250536528,0.335433757072103,0,1,1,"SLC35F6","solute carrier family 35 member F6",NA,NA
"ENSBTAG00000046936",12015.5491848951,0.332488518533456,0.139358542823188,0,1,1,"SPRY4","sprouty RTK signaling antagonist 4","GO:0032587","BP"
"ENSBTAG00000053664",28.2015862327505,0.509350563290418,0.385742603935537,0,1,1,"SNRPN","small nuclear ribonucleoprotein polypeptide N","GO:0003723","CC"
"ENSBTAG00000008257",15.9944933665267,0.149213040921201,0.501264641191643,0,1,1,"SEMA5B","semaphorin 5B",NA,NA
"ENSBTAG00000046939",1469.29380754445,0.0272172116156209,0.0905454822727033,0,1,1,NA,NA,NA,NA
"ENSBTAG00000043157",7.10883989129488,0.251959120448435,0.736171703952412,0,1,1,"LOC521092","E3 ubiquitin-protein ligase RLIM",NA,NA
"ENSBTAG00000021761",281.176077031435,-0.208533960728972,0.163560840966582,0,1,1,"HMGN1","high mobility group nucleosome binding domain 1","GO:0000785","CC"
"ENSBTAG00000004521",1693.92319310424,0.0793639853274037,0.121705122589424,0,1,1,"LOC112443902","small nucleolar RNA SNORD48",NA,NA
"ENSBTAG00000021762",3060.04481636415,0.146227287061785,0.12029397238537,0,1,1,"MRFAP1L1","Morf4 family associated protein 1-like 1","GO:0005634","CC"
"ENSBTAG00000011250",3817.41434506231,0.108327886134639,0.0897507471623479,0,1,1,NA,NA,NA,NA
"ENSBTAG00000004524",876.813999876627,-0.0186412338515894,0.0927628248300331,0,1,1,NA,NA,NA,NA
"ENSBTAG00000011252",4349.81325048184,-0.0902761472517857,0.0894773400131664,0,1,1,NA,NA,NA,NA
"ENSBTAG00000021766",443.230914098352,-0.104410558545937,0.116730359997158,0,1,1,"MIR302A","microRNA mir-302a",NA,NA
"ENSBTAG00000021767",6359.70631827027,0.00404652993934377,0.0785155037161514,0,1,1,"MIR302C","microRNA mir-302c",NA,NA
"ENSBTAG00000021768",69.8549030583642,0.111869660985877,0.270534186730341,0,1,1,"TERC","telomerase RNA component",NA,NA
"ENSBTAG00000011256",10175.6790025935,0.0461475005701346,0.0825582733713848,0,1,1,"BRAF","B-Raf proto-oncogene, serine/threonine kinase",NA,NA
"ENSBTAG00000021769",3382.19027598362,0.0626750807802192,0.0924274144015939,0,1,1,"LOC112448929","small nucleolar RNA SNORD89",NA,NA
"ENSBTAG00000011257",2715.90287357058,0.0838726788752914,0.0980199145432118,0,1,1,"LSM7","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated",NA,NA
"ENSBTAG00000011258",2149.87951132216,0.247006849727283,0.111323546052326,0,1,1,"ZC3H15","zinc finger CCCH-type containing 15","GO:0005730","BP"
"ENSBTAG00000039978",51.6410266463797,-0.116282005202881,0.284105754966888,0,1,1,"GLRB","glycine receptor beta","GO:0001964","BP"
"ENSBTAG00000004290",407.225527345606,-0.0364282382580043,0.119347211848666,0,1,1,"SPPL2B","signal peptide peptidase like 2B",NA,NA
"ENSBTAG00000004291",927.831307259821,-0.129333658283881,0.0975857507388555,0,1,1,"RAD50","RAD50 double strand break repair protein",NA,NA
"ENSBTAG00000004292",1.73409825199626,0.213996775780845,1.47838798324956,0,1,1,"HBEGF","heparin binding EGF like growth factor",NA,NA
"ENSBTAG00000047129",9.19729853628844,0.201596294158091,0.641327379722778,0,1,1,"UBE2N","ubiquitin conjugating enzyme E2 N","GO:0000151","BP"
"ENSBTAG00000015220",61.7848276534816,-0.153831844062157,0.281244387151387,0,1,1,"CCNG2","cyclin G2",NA,NA
"ENSBTAG00000042974",118.930318596002,-0.0839629000115805,0.196495302671139,0,1,1,"MYO1B","myosin IB",NA,NA
"ENSBTAG00000004294",520.864991537491,0.0655187463939238,0.108489287099584,0,1,1,"CUL3","cullin 3",NA,NA
"ENSBTAG00000015221",1523.13852619144,0.091175928159299,0.0894102301408371,0,1,1,"ASAH1","N-acylsphingosine amidohydrolase 1","GO:0005615","BP"
"ENSBTAG00000004295",2152.38967530613,0.22757630388771,0.10945934766033,0,1,1,"ACOT9","acyl-CoA thioesterase 9","GO:0052689","MF"
"ENSBTAG00000015222",994.53702647401,0.227039997508099,0.0950027212330236,0,1,1,"CYP26C1","cytochrome P450, family 26, subfamily C, polypeptide 1",NA,NA
"ENSBTAG00000053904",3.92190153866439,0.206650064291889,0.97816487521694,0,1,1,"DDX28","DEAD-box helicase 28",NA,NA
"ENSBTAG00000004297",0.787697308612141,0.160077324647447,2.51612901959176,0,1,1,"SEPTIN6","septin 6","GO:0000777","BP"
"ENSBTAG00000053905",173.23121950613,0.705577686036489,0.188541125808272,0,1,1,"CRMP1","collapsin response mediator protein 1",NA,NA
"ENSBTAG00000015224",4306.02986866364,-0.0549755944133635,0.0808710690119381,0,1,1,"B3GNT6","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6",NA,NA
"ENSBTAG00000015225",2144.92847655413,-0.175346284269437,0.125094536630656,0,1,1,"AGO4","argonaute RISC component 4",NA,NA
"ENSBTAG00000050122",280.171999951713,0.116567888096623,0.147595253429185,0,1,1,"LOC112441942","small nucleolar RNA SNORD24",NA,NA
"ENSBTAG00000015226",221.382584855665,-0.0109823199083281,0.14732928817059,0,1,1,"EVI5L","ecotropic viral integration site 5 like",NA,NA
"ENSBTAG00000050123",3.32238266064846,0.226642795428951,1.22850510220747,0,1,1,"PCCB","propionyl-CoA carboxylase subunit beta","GO:0004658","CC"
