"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","gene_name","go","ontology"
"ENSBTAG00000012975",8629.55704892475,-0.166567791037787,0.0589560162493242,0,1,1,NA,NA,NA,NA
"ENSBTAG00000002463",1465.82402692827,-0.129817835073309,0.0808764429505554,0,1,1,"GNPAT","glyceronephosphate O-acyltransferase","GO:0005778","BP"
"ENSBTAG00000012976",2343.48919661344,0.336504344805258,0.0673911093962132,0,1,1,"ZDHHC4","zinc finger DHHC-type palmitoyltransferase 4","GO:0000139","CC"
"ENSBTAG00000012977",512.573646106383,-0.239253227609561,0.113183524927009,0,1,1,"PSTK","phosphoseryl-tRNA kinase",NA,NA
"ENSBTAG00000030632",1282.81829564893,-0.254791834036431,0.0891038895534886,0,1,1,NA,NA,NA,NA
"ENSBTAG00000020121",228.179697906768,0.398366263342699,0.136710908747501,0,1,1,"SLC35D1","solute carrier family 35 member D1","GO:0000139","BP"
"ENSBTAG00000020122",2302.88299411861,-0.116485335031956,0.0737017063579042,0,1,1,"VGLL4","vestigial like family member 4",NA,NA
"ENSBTAG00000023907",11384.4732757852,0.100805552261664,0.0657074577199753,0,1,1,"BOLA","MHC class I heavy chain",NA,NA
"ENSBTAG00000002468",12351.0434993451,-0.0134207622056964,0.104023835864964,0,1,1,"ZFP1","ZFP1 zinc finger protein",NA,NA
"ENSBTAG00000020123",2525.81973123563,-0.0195287606921092,0.101395914586844,0,1,1,"THBS2","thrombospondin 2","GO:0005509","BP"
"ENSBTAG00000020124",1597.72915663567,0.201487350919387,0.0795895428089004,0,1,1,"INTS10","integrator complex subunit 10",NA,NA
"ENSBTAG00000020125",3270.52261393087,-0.315604378651686,0.0667151842446086,0,1,1,"POMT1","protein O-mannosyltransferase 1",NA,NA
"ENSBTAG00000020126",8467.98034570545,0.0700656235348227,0.0747210603478461,0,1,1,"PRRT2","proline rich transmembrane protein 2",NA,NA
"ENSBTAG00000020127",0.459231461673406,-0.429802244663205,2.64075696992908,0,1,NA,NA,NA,NA,NA
"ENSBTAG00000048841",1.0009477361397,0.578482399244178,1.79571137789618,0,1,1,"SLC4A7","solute carrier family 4 member 7",NA,NA
"ENSBTAG00000038330",3308.89136423727,-0.373958060837548,0.0726093424410295,0,1,1,"FSD1","fibronectin type III and SPRY domain containing 1","GO:0005634","BP"
"ENSBTAG00000048843",1801.44466014534,0.0998788015728869,0.0989641666848599,0,1,1,NA,NA,NA,NA
"ENSBTAG00000048844",97.3486898616275,0.50504703593424,0.19677642139683,0,1,1,"C3H1orf210","chromosome 3 C1orf210 homolog",NA,NA
"ENSBTAG00000038333",1407.28694530807,-0.0929335896170355,0.0809727609087703,0,1,1,"ACSM5","acyl-CoA synthetase medium chain family member 5",NA,NA
"ENSBTAG00000045062",0.746493876772299,0.965761305670376,2.21671326633999,0,1,1,"FZR1","fizzy and cell division cycle 20 related 1",NA,NA
"ENSBTAG00000048847",0.289344439532848,0.506953504454866,3.33412282421901,0,1,NA,"TMEM64","transmembrane protein 64",NA,NA
"ENSBTAG00000038335",410.10385141419,-0.0073664908558837,0.117448047679556,0,1,1,"LOC509415","60S ribosomal protein L4 pseudogene",NA,NA
"ENSBTAG00000038337",2.66077723699608,0.115295431247892,1.17985472393277,0,1,1,"LOC112446462","uncharacterized LOC112446462",NA,NA
"ENSBTAG00000045067",5.98860886034379,0.0665965811033793,0.767145574828117,0,1,1,"RBM3","RNA binding motif protein 3",NA,NA
"ENSBTAG00000023670",7.77350312367401,-0.191495940906885,0.70558415085188,0,1,1,"SFRS18","arginine/serine-rich protein PNISR",NA,NA
"ENSBTAG00000016943",1717.49127645818,-0.121365215958253,0.0714364538665979,0,1,1,"KNSTRN","kinetochore localized astrin (SPAG5) binding protein",NA,NA
"ENSBTAG00000016944",21.1209319798071,0.700276414430855,0.419854083436721,0,1,1,"ENOSF1","enolase superfamily member 1","GO:0000287","BP"
"ENSBTAG00000051842",12.3206133736881,-0.232314444755952,0.589426716874358,0,1,1,"AASDH","aminoadipate-semialdehyde dehydrogenase",NA,NA
"ENSBTAG00000006434",2.64686117794735,0.57615500305273,1.19569628170902,0,1,1,"ARRDC2","arrestin domain containing 2",NA,NA
"ENSBTAG00000013162",111148.089474213,-0.241986616983821,0.0680537889244453,0,1,1,NA,NA,NA,NA
"ENSBTAG00000023675",816.970295104514,-0.151345431006939,0.0931807759852216,0,1,1,"LOC616903","protein CutA homolog",NA,NA
"ENSBTAG00000013166",755.821548015594,-0.453680679261595,0.0869121286119027,0,1,1,NA,NA,NA,NA
"ENSBTAG00000006439",27.9288059631676,0.908416066027631,0.353832311247898,0,1,1,"NACC2","NACC family member 2",NA,NA
"ENSBTAG00000051848",5.69147355043157,-0.342908910420226,0.822071363145194,0,1,1,"GOSR1","golgi SNAP receptor complex member 1","GO:0005829","BP"
"ENSBTAG00000013167",0.818745030415236,0.758947341313212,2.15576317652824,0,1,1,"CCDC91","coiled-coil domain containing 91",NA,NA
"ENSBTAG00000013168",1289.88974483933,-0.105944837195572,0.0844290659298455,0,1,1,"MIR2442","microRNA mir-2442",NA,NA
"ENSBTAG00000013169",552.176265968042,-0.101311360282666,0.111026685756915,0,1,1,"KRBA1","KRAB-A domain containing 1",NA,NA
"ENSBTAG00000002703",3143.44433199359,0.192663720142387,0.0786076393687374,0,1,1,"PLA2G15","phospholipase A2 group XV","GO:0004622","BP"
"ENSBTAG00000002704",409.72999677601,0.0941834052943373,0.105411077121642,0,1,1,NA,NA,NA,NA
"ENSBTAG00000002705",58.1798457520773,-0.381944283837758,0.25873120723219,0,1,1,"FCER1G","Fc fragment of IgE receptor Ig","GO:0001798","BP"
"ENSBTAG00000002706",136.600528206611,0.698269727523975,0.173078745492187,0,1,1,NA,NA,NA,NA
"ENSBTAG00000002707",4387.61757476233,-0.479840775932825,0.0616177014950741,0,1,1,"MRPL11","mitochondrial ribosomal protein L11","GO:0003735","BP"
"ENSBTAG00000002708",1173.61815037165,-0.145795902612768,0.0968740593839323,0,1,1,"RIMS2","regulating synaptic membrane exocytosis 2",NA,NA
"ENSBTAG00000002709",1172.33870364265,0.167535174746275,0.0788401216560047,0,1,1,"CELF6","CUGBP Elav-like family member 6",NA,NA
"ENSBTAG00000049030",85.1794596012228,-0.324139120728262,0.207385644814942,0,1,1,"EIF2AK1","eukaryotic translation initiation factor 2 alpha kinase 1",NA,NA
"ENSBTAG00000009982",300.373347772978,0.726408768764662,0.124490841474589,0,1,1,NA,NA,NA,NA
"ENSBTAG00000009983",4568.69031946998,-0.259992171600829,0.0573088606313876,0,1,1,"LOC613316","cytochrome b-c1 complex subunit 2, mitochondrial pseudogene",NA,NA
"ENSBTAG00000049035",499.091244899246,-0.0438403632446668,0.108219091271991,0,1,1,"SHOC1","shortage in chiasmata 1",NA,NA
"ENSBTAG00000009984",695.96300676905,0.428877926503561,0.101016236197276,0,1,1,"MIR2303","microRNA mir-2303",NA,NA
"ENSBTAG00000044880",10.2706292774629,-0.370848412966944,0.588006159076139,0,1,1,"PAGR1","PAXIP1 associated glutamate rich protein 1","GO:0006281","BP"
"ENSBTAG00000009985",1805.18210863694,-0.158830200070378,0.0824519324501333,0,1,1,"STAT5B","signal transducer and activator of transcription 5B","GO:0001553","BP"
"ENSBTAG00000009987",4097.7097637516,-0.257656426098212,0.079964519669901,0,1,1,"LIPA","lipase A, lysosomal acid type",NA,NA
"ENSBTAG00000049039",7.96210673318554,0.822201493075992,0.800579598677996,0,1,1,"WDR6","WD repeat domain 6","GO:0005737","BP"
"ENSBTAG00000027642",70.3812156691298,-0.0526870315759832,0.276882421708785,0,1,1,"MIB1","mindbomb E3 ubiquitin protein ligase 1",NA,NA
"ENSBTAG00000009988",3112.11551902513,-0.080685359584449,0.0787828249723116,0,1,1,"TMEM191C","transmembrane protein 191C",NA,NA
"ENSBTAG00000044885",0.552553424504898,-0.888523801054834,2.4513829675003,0,1,NA,"H3C12","H3 clustered histone 12",NA,NA
"ENSBTAG00000017133",538.237115438998,-0.577616495007129,0.105223263975466,0,1,1,"NUDC","nuclear distribution C, dynein complex regulator","GO:0005634","BP"
"ENSBTAG00000044887",0.297252537359564,0.506953787354865,3.30317706161018,0,1,NA,"TIMM29","translocase of inner mitochondrial membrane 29",NA,NA
"ENSBTAG00000052030",0.411603594864636,-0.282178702337949,2.94783159304754,0,1,NA,"FADS3","fatty acid desaturase 3","GO:0005789","BP"
"ENSBTAG00000052031",685.15657070864,0.318423518683603,0.111850038482083,0,1,1,"FSTL3","follistatin like 3","GO:0001503","BP"
"ENSBTAG00000017135",740.355967274431,0.337457183453732,0.0894103354190199,0,1,1,"MRPL38","mitochondrial ribosomal protein L38","GO:0005743","CC"
"ENSBTAG00000012980",178.682908514901,0.226259584221896,0.145276389414698,0,1,1,"NTN3","netrin 3",NA,NA
"ENSBTAG00000017137",720.994782480228,-0.00922264085917802,0.0903193895254291,0,1,1,"TMEM67","transmembrane protein 67",NA,NA
"ENSBTAG00000012981",912.43821607415,0.586132164502986,0.0824901019408019,0,1,1,"HINFP","histone H4 transcription factor","GO:0003677","CC"
"ENSBTAG00000012982",261.521815875809,0.190408732196824,0.128015512963867,0,1,1,NA,NA,NA,NA
"ENSBTAG00000045306",18.7064312796359,0.2785389878023,0.45442159772858,0,1,1,"ZC2HC1C","zinc finger C2HC-type containing 1C",NA,NA
"ENSBTAG00000017138",54.8304839571919,-0.106366598930837,0.252312733790793,0,1,1,"DPF3","double PHD fingers 3",NA,NA
"ENSBTAG00000017139",1898.5368178294,0.497607507893724,0.0716691432573834,0,1,1,"VPS33B","VPS33B late endosome and lysosome associated","GO:0005737","BP"
"ENSBTAG00000002470",166.403288943321,0.357726844402367,0.159641561752006,0,1,1,NA,NA,NA,NA
"ENSBTAG00000052035",0.588679001326367,-0.977989974534915,2.27250039506939,0,1,1,"SDHAF1","succinate dehydrogenase complex assembly factor 1","GO:0005739","BP"
"ENSBTAG00000045308",9.61114863632973,-0.14358580534381,0.589094419851973,0,1,1,"BBS2","Bardet-Biedl syndrome 2",NA,NA
"ENSBTAG00000002472",338.979658378157,-0.0151682008379733,0.116922487724257,0,1,1,"RBM7","RNA binding motif protein 7","GO:0003723","BP"
"ENSBTAG00000012985",651.620904148971,0.452902776586434,0.0921760489224409,0,1,1,"TXNDC5","thioredoxin domain containing 5",NA,NA
"ENSBTAG00000045309",24.0457642722662,0.751315705363433,0.392344935733421,0,1,1,"LOC112448922","small nucleolar RNA SNORA42/SNORA80 family",NA,NA
"ENSBTAG00000002473",1.28636623888449,0.834509198106058,1.79513977942936,0,1,1,"CCNYL1","cyclin Y like 1",NA,NA
"ENSBTAG00000002474",705.085392976983,0.104515164765367,0.103902606900569,0,1,1,"PIF1","PIF1 5'-to-3' DNA helicase",NA,NA
"ENSBTAG00000012987",1969.87027219905,0.0755793762348885,0.0707782802215844,0,1,1,"ELOB","elongin B",NA,NA
"ENSBTAG00000013401",3671.47821865342,0.392372012632518,0.0698819907419268,0,1,1,"CSRP1","cysteine and glycine rich protein 1","GO:0046872","MF"
"ENSBTAG00000002475",2186.07945459664,0.0300199542429344,0.0943126938858412,0,1,1,NA,NA,NA,NA
"ENSBTAG00000012988",1415.51564441287,0.114986010392742,0.0806727966360104,0,1,1,NA,NA,NA,NA
"ENSBTAG00000020130",1676.56675671673,0.063829594509257,0.0776469477179148,0,1,1,"FER","FER tyrosine kinase",NA,NA
"ENSBTAG00000002476",857.052388728668,0.0358144049693519,0.0866539395304332,0,1,1,"YIPF5","Yip1 domain family member 5","GO:0005654","BP"
"ENSBTAG00000012989",87.488469576302,0.863344864595967,0.204354375413425,0,1,1,"DOCK8","dedicator of cytokinesis 8",NA,NA
"ENSBTAG00000013403",1130.15839701441,0.0502793285296102,0.111711346904947,0,1,1,"RHBDD3","rhomboid domain containing 3",NA,NA
"ENSBTAG00000002477",443.519064747392,-0.124979432844726,0.101679280556466,0,1,1,"ZSCAN30","zinc finger and SCAN domain containing 30",NA,NA
"ENSBTAG00000020132",622.976644661479,0.125083907594269,0.0923743762258728,0,1,1,"FAM78B","family with sequence similarity 78 member B",NA,NA
"ENSBTAG00000020133",739.599207242474,0.211267573877821,0.0893800400552954,0,1,1,"UPF3B","UPF3B regulator of nonsense mediated mRNA decay",NA,NA
"ENSBTAG00000002478",7.85477703794357,0.873510407170535,0.724129495109908,0,1,1,"TRPM8","transient receptor potential cation channel subfamily M member 8",NA,NA
"ENSBTAG00000013405",968.309844504069,-0.19293337413967,0.0869710602499696,0,1,1,"BCL9L","BCL9 like",NA,NA
"ENSBTAG00000030646",840.209132591641,0.29177085220837,0.0865085991447059,0,1,1,"SLC25A17","solute carrier family 25 member 17",NA,NA
"ENSBTAG00000002479",576.413923539644,-0.133894326791422,0.0962561509192766,0,1,1,NA,NA,NA,NA
"ENSBTAG00000013406",349.478769369762,-0.174423471352631,0.115974602692803,0,1,1,"PURG","purine rich element binding protein G",NA,NA
"ENSBTAG00000013407",2501.90479974412,0.37382691184133,0.0825030444822656,0,1,1,"KLHL41","kelch like family member 41",NA,NA
"ENSBTAG00000030648",817.814812427961,0.465621313289364,0.097567342396344,0,1,1,"LYPLAL1","lysophospholipase like 1",NA,NA
"ENSBTAG00000020136",835.285943306336,-0.158470650784766,0.0809265700492918,0,1,1,"MTERF1","mitochondrial transcription termination factor 1",NA,NA
"ENSBTAG00000013408",2063.66730104138,-0.144903518049752,0.0680422839546399,0,1,1,"DHX40","DEAH-box helicase 40",NA,NA
"ENSBTAG00000020139",33507.740006125,-0.094806133630151,0.0645714493818354,0,1,1,NA,NA,NA,NA
"ENSBTAG00000048850",8.81815113914067,-0.303145700629742,0.615551268245982,0,1,1,"CCNB1IP1","cyclin B1 interacting protein 1",NA,NA
"ENSBTAG00000048851",67.2913887805667,0.496800290951066,0.238556757387348,0,1,1,"LOC782966","tubulin alpha-1 chain",NA,NA
"ENSBTAG00000045070",0.700101006619545,0.671977261910933,2.32015038588459,0,1,1,"SDHD","succinate dehydrogenase complex subunit D","GO:0005743","BP"
"ENSBTAG00000048856",257.024441117845,0.528317019547024,0.127923196256344,0,1,1,"BICRA","BRD4 interacting chromatin remodeling complex associated protein",NA,NA
"ENSBTAG00000016950",1476.37546597866,0.119542881542359,0.0865167907933845,0,1,1,NA,NA,NA,NA
"ENSBTAG00000016951",1250.12372210692,0.367248829672623,0.0766593475308823,0,1,1,"PTER","phosphotriesterase related","GO:0008270","BP"
"ENSBTAG00000016952",1812.67564336471,-0.000704776040051869,0.0728280203372883,0,1,1,"MOSPD3","motile sperm domain containing 3","GO:0016021","CC"
"ENSBTAG00000051850",10.2864213274402,-0.928914423790556,0.597057329475805,0,1,1,NA,NA,NA,NA
"ENSBTAG00000006441",4154.65355979274,-0.0346591780298076,0.07262795323159,0,1,1,"NPRL2","NPR2 like, GATOR1 complex subunit","GO:0005096","BP"
"ENSBTAG00000016954",713.768212723319,-0.0614373205612144,0.110036674355505,0,1,1,"TAS1R3","taste 1 receptor member 3",NA,NA
"ENSBTAG00000051851",76.0738704634498,-0.170695136247478,0.225644466625291,0,1,1,"LOC112442485","small nucleolar RNA SNORD34",NA,NA
"ENSBTAG00000006443",451.318845633939,-0.273549176054968,0.111743869262403,0,1,1,"GPKOW","G-patch domain and KOW motifs",NA,NA
"ENSBTAG00000016956",10726.8579888655,-0.0719176902217727,0.0577897787906154,0,1,1,"HPS5","HPS5 biogenesis of lysosomal organelles complex 2 subunit 2",NA,NA
"ENSBTAG00000016958",2343.61918789926,-0.414318743795382,0.0671255714882359,0,1,1,"RABGAP1","RAB GTPase activating protein 1",NA,NA
"ENSBTAG00000034613",16.2490612707224,-0.51479515606962,0.467628923998092,0,1,1,"ATP8A1","ATPase phospholipid transporting 8A1","GO:0000287","CC"
"ENSBTAG00000051855",46.7591863405688,-0.163185717455081,0.294901050161975,0,1,1,NA,NA,NA,NA
"ENSBTAG00000016959",3633.38982741691,0.154996068194718,0.0630477767431581,0,1,1,"ATP11C","ATPase phospholipid transporting 11C",NA,NA
"ENSBTAG00000006447",104.568756895687,-0.423282762674888,0.195824437770548,0,1,1,"FAM160B2","family with sequence similarity 160 member B2",NA,NA
"ENSBTAG00000013175",1272.47812963841,0.130848958021024,0.0839113769827106,0,1,1,NA,NA,NA,NA
"ENSBTAG00000006448",778.275472068057,-0.284554632062574,0.0964949066154174,0,1,1,NA,NA,NA,NA
"ENSBTAG00000013177",349.886631501293,-0.223836411470857,0.130040841413408,0,1,1,"TSR2","TSR2 ribosome maturation factor",NA,NA
"ENSBTAG00000006449",834.531447991293,-0.154442275247317,0.0842548900510314,0,1,1,"ADGRA3","adhesion G protein-coupled receptor A3",NA,NA
"ENSBTAG00000024105",321.02189872908,-0.105236635650669,0.124528878298416,0,1,1,NA,NA,NA,NA
"ENSBTAG00000051859",7.33237431244306,-0.235004647428943,0.695278315551775,0,1,1,"POLR2H","RNA polymerase II, I and III subunit H",NA,NA
"ENSBTAG00000002710",24.7303314008676,-0.30885322212689,0.370536961912458,0,1,1,NA,NA,NA,NA
"ENSBTAG00000024107",562.637366057465,0.348348722094527,0.0935613771911422,0,1,1,NA,NA,NA,NA
"ENSBTAG00000002712",365.337514058897,0.0529764191094985,0.125810531062197,0,1,1,"BBOF1","basal body orientation factor 1",NA,NA
"ENSBTAG00000002714",58.4274281367226,-0.166275583322712,0.255900964777074,0,1,1,"BCL2L11","BCL2 like 11",NA,NA
"ENSBTAG00000002715",1197.29318972152,0.119342270208404,0.0796618121508009,0,1,1,"CA12","carbonic anhydrase 12",NA,NA
"ENSBTAG00000002716",1451.67740578989,-0.437227188743861,0.072599331137646,0,1,1,"LOC112442823","small nucleolar RNA SNORA48",NA,NA
"ENSBTAG00000002717",7.24832436151701,0.115647692777867,0.709348363431145,0,1,1,"COG5","component of oligomeric golgi complex 5","GO:0000139","BP"
"ENSBTAG00000002718",1587.11174915534,-0.0155128481510239,0.0709272972497535,0,1,1,"SLC12A4","solute carrier family 12 member 4",NA,NA
"ENSBTAG00000002719",890.563237453083,-0.484552886707144,0.0880724740247363,0,1,1,NA,NA,NA,NA
"ENSBTAG00000049041",0.462825653833993,-0.443056187485244,2.63474685379632,0,1,NA,"SEC22B","SEC22 homolog B, vesicle trafficking protein",NA,NA
"ENSBTAG00000009990",1457.23992783754,0.0666013350387713,0.0723437198853975,0,1,1,NA,NA,NA,NA
"ENSBTAG00000049042",1.65620167451446,0.436900613839528,1.36856717271085,0,1,1,NA,NA,NA,NA
"ENSBTAG00000009991",537.446582811545,-0.03560884590144,0.095381950031035,0,1,1,"FAM193B","family with sequence similarity 193 member B","GO:0005634","CC"
"ENSBTAG00000049044",4.77359057061714,-0.362181959136874,0.885306031156578,0,1,1,"IL27RA","interleukin 27 receptor subunit alpha",NA,NA
"ENSBTAG00000009994",1491.64671415202,-0.154853598067615,0.107939170508926,0,1,1,NA,NA,NA,NA
"ENSBTAG00000044891",9.90941180544519,-0.662858491315534,0.624055976654343,0,1,1,"ZNF527","zinc finger protein 527",NA,NA
"ENSBTAG00000009995",1020.8492491101,0.249957325325226,0.107412184555556,0,1,1,NA,NA,NA,NA
"ENSBTAG00000009996",2376.02163388398,-0.314257386241017,0.0662776152593398,0,1,1,"FBXO43","F-box protein 43",NA,NA
"ENSBTAG00000049048",31.853657592153,-0.147878845650508,0.3394927544743,0,1,1,"GP9","glycoprotein IX platelet",NA,NA
"ENSBTAG00000009997",3477.53099284475,-0.328204977872903,0.0628625404521833,0,1,1,"RNF38","ring finger protein 38",NA,NA
"ENSBTAG00000049049",4.27445580143867,-0.22951713030251,0.884000965807155,0,1,1,NA,NA,NA,NA
"ENSBTAG00000009998",1865.86770005746,0.129836963252193,0.0781243900309111,0,1,1,NA,NA,NA,NA
"ENSBTAG00000017140",1130.80064158492,-0.437960843481768,0.0909418928371013,0,1,1,"SHISA5","shisa family member 5","GO:0005789","BP"
"ENSBTAG00000017141",323.774612505377,0.0552191993432518,0.126845379033493,0,1,1,"NR2C2AP","nuclear receptor 2C2 associated protein","GO:0005654","CC"
"ENSBTAG00000027654",1236.59216586528,-0.156149307775607,0.115494637927868,0,1,1,"LOC112443665","small nucleolar RNA SNORD70",NA,NA
"ENSBTAG00000045310",1.44076880999908,0.170739024886902,1.54276129926555,0,1,1,"CD72","CD72 molecule",NA,NA
"ENSBTAG00000017143",13021.4591360736,0.229537411407202,0.0560324867619708,0,1,1,"DCAF15","DDB1 and CUL4 associated factor 15","GO:0000209","BP"
"ENSBTAG00000044897",2.12901745060912,-0.256513727075261,1.33193073269609,0,1,1,"MRPL10","mitochondrial ribosomal protein L10","GO:0003735","BP"
"ENSBTAG00000052040",32.538781854044,0.804283205889997,0.334398148099606,0,1,1,NA,NA,NA,NA
"ENSBTAG00000034385",0.285750247372262,0.506953370980451,3.34862397806714,0,1,NA,"TROAP","trophinin associated protein",NA,NA
"ENSBTAG00000044898",0.917743209841269,-0.656739962373528,1.94584996330653,0,1,1,NA,NA,NA,NA
"ENSBTAG00000012990",1788.26492687949,-0.438180374540969,0.0859126756607444,0,1,1,"PDE9A","phosphodiesterase 9A",NA,NA
"ENSBTAG00000017147",2950.41168688051,-0.222816857395113,0.0716440629637577,0,1,1,"FBXL12","F-box and leucine rich repeat protein 12","GO:0016567","BP"
"ENSBTAG00000045316",17.2570393373588,-0.642073620359428,0.446006042693533,0,1,1,"SPTBN5","spectrin beta, non-erythrocytic 5",NA,NA
"ENSBTAG00000052044",1.29668810577263,-0.182440537875615,1.61966839985732,0,1,1,"NECTIN3","nectin cell adhesion molecule 3",NA,NA
"ENSBTAG00000002480",792.341003242712,-0.261126457923786,0.0949176779564633,0,1,1,"LOC787309","zinc finger protein 350-like",NA,NA
"ENSBTAG00000002481",591.303876900001,0.197800937278273,0.0991169889431529,0,1,1,"SARM1","sterile alpha and TIR motif containing 1",NA,NA
"ENSBTAG00000012994",8066.68103209892,-0.2659549146189,0.0641395477615019,0,1,1,"TEK","TEK receptor tyrosine kinase","GO:0001525","BP"
"ENSBTAG00000012995",1937.94939845567,0.129034011248183,0.0747828079711612,0,1,1,"LY6G6E","lymphocyte antigen 6 complex, locus G6E",NA,NA
"ENSBTAG00000030650",266.114747262936,0.285519667923689,0.121916228190099,0,1,1,"PAX9","paired box 9",NA,NA
"ENSBTAG00000052048",155.514481549929,-0.398040691880437,0.159841963106669,0,1,1,"UQCRC1","ubiquinol-cytochrome c reductase core protein 1","GO:0003824","BP"
"ENSBTAG00000013410",2745.61508407875,-0.104445528915642,0.0660109220088953,0,1,1,"M1AP","meiosis 1 associated protein",NA,NA
"ENSBTAG00000002484",1379.663047211,-0.0196167877884934,0.0872070370453727,0,1,1,"B3GNT7","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",NA,NA
"ENSBTAG00000012997",282.672745332256,0.950865515540223,0.130195185009839,0,1,1,"SHKBP1","SH3KBP1 binding protein 1","GO:0005764","BP"
"ENSBTAG00000013411",39615.6314114583,0.0655156680372567,0.0594732107507735,0,1,1,"SPATA13","spermatogenesis associated 13",NA,NA
"ENSBTAG00000002485",6284.45932790491,0.0993347308350665,0.0775205296368413,0,1,1,"LOC784388","ribosomal protein L7 pseudogene",NA,NA
"ENSBTAG00000012998",1337.62061502827,-0.189041209690035,0.0970948365298308,0,1,1,"TSSK4","testis specific serine kinase 4",NA,NA
"ENSBTAG00000013412",929.291585113269,-0.00464297601800394,0.13352171634222,0,1,1,"HBS1L","HBS1 like translational GTPase","GO:0003746","BP"
"ENSBTAG00000012999",1294.88801302706,-0.0224212581161576,0.0750978449335078,0,1,1,"AJUBA","ajuba LIM protein","GO:0000932","BP"
"ENSBTAG00000013413",5426.58417999259,0.153238160020295,0.0852975721041146,0,1,1,"LOC112449602","uncharacterized LOC112449602",NA,NA
"ENSBTAG00000002487",2549.19968226557,-0.234554105292608,0.0865484141394905,0,1,1,"ELF1","E74 like ETS transcription factor 1","GO:0000978","BP"
"ENSBTAG00000013414",797.639797259174,0.597273281002709,0.0864717706115668,0,1,1,"BBS9","Bardet-Biedl syndrome 9",NA,NA
"ENSBTAG00000020142",242.266755387439,-0.120175280993094,0.153956923275658,0,1,1,"FBXO31","F-box protein 31",NA,NA
"ENSBTAG00000002488",6.50833998193746,0.813278986243941,0.709052069488595,0,1,1,"FAM118B","family with sequence similarity 118 member B","GO:0015030","BP"
"ENSBTAG00000020143",989.47682498837,0.535922718005944,0.0934612484288585,0,1,1,"MEAF6","MYST/Esa1 associated factor 6","GO:0000776","BP"
"ENSBTAG00000023928",642.054123733997,0.167594037065678,0.0914785257777886,0,1,1,"PDE3B","phosphodiesterase 3B",NA,NA
"ENSBTAG00000020144",0.583002784731825,0.460714042248965,2.29450403473223,0,1,1,"ATP6AP1","ATPase H+ transporting accessory protein 1","GO:0005524","BP"
"ENSBTAG00000023929",2474.31633418826,-0.0956986149644955,0.0750064851227926,0,1,1,NA,NA,NA,NA
"ENSBTAG00000013419",922.06768806747,-0.0119969333204861,0.0885846166829592,0,1,1,"ERAP1","endoplasmic reticulum aminopeptidase 1",NA,NA
"ENSBTAG00000020147",276.01641240397,0.135387106609245,0.123625556963978,0,1,1,"RPS19","ribosomal protein S19","GO:0006412","BP"
"ENSBTAG00000020148",11.6081075400652,0.44547169143138,0.533169013562465,0,1,1,NA,NA,NA,NA
"ENSBTAG00000020149",2157.38524832656,-0.315089152186061,0.0785415406661696,0,1,1,"INSYN2A","inhibitory synaptic factor 2A",NA,NA
"ENSBTAG00000048861",0.418791979185809,-0.312483157585537,2.93121554323261,0,1,NA,"MEF2A","myocyte enhancer factor 2A","GO:0000002","BP"
"ENSBTAG00000048862",0.285750247372262,0.506953370980451,3.34862397806714,0,1,NA,"LOC525426","F-box/LRR-repeat protein 2",NA,NA
"ENSBTAG00000045080",33.1662067620463,-0.400913665628184,0.344563294785225,0,1,1,"WNT7A","Wnt family member 7A",NA,NA
"ENSBTAG00000048867",2.45837976957015,0.110304619757514,1.13694091060023,0,1,1,NA,NA,NA,NA
"ENSBTAG00000045086",15.3048756056888,0.338641081993962,0.464481401280186,0,1,1,NA,NA,NA,NA
"ENSBTAG00000016963",87.3950798534482,0.252067310785746,0.204755773779615,0,1,1,NA,NA,NA,NA
"ENSBTAG00000006452",0.548959232344312,-0.87854754736579,2.45568342059116,0,1,NA,NA,NA,NA,NA
"ENSBTAG00000013180",254.06734171639,-0.322992314446743,0.128167585642735,0,1,1,"SCAMP5","secretory carrier membrane protein 5","GO:0000139","BP"
"ENSBTAG00000016967",799.617783583606,-0.0389150552960279,0.0831218763898272,0,1,1,"C16H1orf53","chromosome 16 C1orf53 homolog",NA,NA
"ENSBTAG00000016969",829.602181240001,-0.244187401132712,0.0836120969960845,0,1,1,"LOC112443902","small nucleolar RNA SNORD48",NA,NA
"ENSBTAG00000013184",392.826125108296,0.127053515557552,0.119281675424346,0,1,1,"ZNF839","zinc finger protein 839",NA,NA
"ENSBTAG00000023697",4.97553540878308,-0.377162035840995,0.831133161548427,0,1,1,"LOC112449442","small nucleolar RNA SNORA71",NA,NA
"ENSBTAG00000034626",78.4258955414222,0.614972413949997,0.240861758505881,0,1,1,"CLEC11A","C-type lectin domain containing 11A",NA,NA
"ENSBTAG00000013187",4242.22420179004,0.0771710557481089,0.0682134799573756,0,1,1,NA,NA,NA,NA
"ENSBTAG00000024115",81.9666088936233,-0.463956253691391,0.216950722711352,0,1,1,"POLN","DNA polymerase nu",NA,NA
"ENSBTAG00000002720",1486.24736462131,-0.260795949417897,0.071349846839106,0,1,1,NA,NA,NA,NA
"ENSBTAG00000002721",3288.94097860942,0.0310064423378848,0.0874331383031711,0,1,1,"CTDSPL","CTD small phosphatase like",NA,NA
